C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_36_557.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_36_557.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_36_557.jpg, -0.3774408, 1, 0, 5.958289
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_36_661.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_36_661.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_36_661.jpg, -0.0979476, 1, 0, 7.106027
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_36_766.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_36_766.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_36_766.jpg, 0, 1, 0, 8.461705
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_36_867.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_36_867.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_36_867.jpg, 0, 1, 0, 9.584045
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_36_968.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_36_968.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_36_968.jpg, -0.109041, 1, 0, 10.69287
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_079.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_079.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_079.jpg, -0.119949, 1, 0, 11.60792
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_187.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_187.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_187.jpg, 0, 1, 0, 12.86525
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_292.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_292.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_292.jpg, -0.1597839, 1, 0, 14.1276
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_397.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_397.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_397.jpg, -0.2635131, 1, 0, 15.09739
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_502.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_502.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_502.jpg, 0, 1, 0, 16.23072
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_606.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_606.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_606.jpg, -0.0508923, 1, 0, 17.47275
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_712.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_712.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_712.jpg, -0.3686334, 1, 0, 18.43125
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_814.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_814.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_814.jpg, -0.06264208, 1, 0, 19.45586
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_37_921.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_37_921.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_37_921.jpg, 0, 1, 0, 20.47297
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_026.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_026.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_026.jpg, -0.2230098, 1, 0, 21.65566
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_135.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_135.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_135.jpg, -0.5207625, 1, 0, 22.50275
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_242.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_242.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_242.jpg, -0.2291474, 1, 0, 23.64577
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_349.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_349.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_349.jpg, 0, 1, 0, 24.60234
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_458.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_458.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_458.jpg, -0.2936106, 1, 0, 25.54681
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_564.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_564.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_564.jpg, -0.008852661, 1, 0, 26.68147
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_667.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_667.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_667.jpg, 0, 1, 0, 27.61474
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_771.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_771.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_771.jpg, -0.09221311, 1, 0, 28.54235
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_876.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_876.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_876.jpg, -0.4091985, 1, 0, 29.37307
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_38_977.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_38_977.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_38_977.jpg, -0.158745, 1, 0, 30.18933
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_086.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_086.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_086.jpg, 0, 1, 0, 30.1888
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_190.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_190.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_190.jpg, -0.3120135, 1, 0, 30.1733
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_293.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_293.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_293.jpg, -0.6239565, 1, 0, 30.1285
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_396.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_396.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_396.jpg, -0.55597, 1, 0, 30.17304
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_499.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_499.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_499.jpg, -0.2507886, 1, 0, 30.19914
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_601.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_601.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_601.jpg, 0, 1, 0, 30.1876
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_705.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_705.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_705.jpg, 0, 1, 0, 30.18975
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_812.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_812.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_812.jpg, 0, 1, 0, 30.19128
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_39_914.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_39_914.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_39_914.jpg, 0, 1, 0, 30.18978
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_024.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_024.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_024.jpg, 0, 1, 0, 30.19037
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_130.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_130.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_130.jpg, 0, 1, 0, 30.19032
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_239.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_239.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_239.jpg, 0, 1, 0, 30.1903
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_352.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_352.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_352.jpg, 0, 1, 0, 30.19031
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_453.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_453.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_453.jpg, 0, 1, 0, 30.19023
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_553.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_553.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_553.jpg, 0, 1, 0, 30.19031
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_654.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_654.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_654.jpg, 0, 1, 0, 30.19031
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_763.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_763.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_763.jpg, 0, 1, 0, 30.1903
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_866.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_866.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_866.jpg, 0, 1, 0, 30.19034
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_40_972.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_40_972.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_40_972.jpg, 0, 1, 0, 30.19031
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_079.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_079.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_079.jpg, 0, 1, 0, 30.1903
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_186.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_186.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_186.jpg, 0, 1, 0, 30.19034
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_296.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_296.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_296.jpg, -0.0998673, 1, 0, 30.18788
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_397.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_397.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_397.jpg, -0.1530294, 1, 0, 30.18888
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_499.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_499.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_499.jpg, 0, 1, 0, 30.18979
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_602.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_602.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_602.jpg, 0, 1, 0, 30.19025
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_704.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_704.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_704.jpg, 0, 1, 0, 30.19027
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_813.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_813.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_813.jpg, 0, 1, 0, 30.19033
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_41_916.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_41_916.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_41_916.jpg, 0, 1, 0, 30.19033
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_019.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_019.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_019.jpg, -0.1350585, 1, 0, 30.18549
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_126.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_126.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_126.jpg, -0.03343496, 1, 0, 30.19052
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_226.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_226.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_226.jpg, 0, 1, 0, 30.19009
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_332.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_332.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_332.jpg, -0.1191393, 1, 0, 30.18762
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_433.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_433.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_433.jpg, -0.4245699, 1, 0, 30.15429
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_539.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_539.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_539.jpg, -0.1589472, 1, 0, 30.19205
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_644.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_644.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_644.jpg, 0, 1, 0, 30.18918
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_748.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_748.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_748.jpg, 0, 1, 0, 30.19021
C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\center_2024_03_15_01_02_42_852.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\left_2024_03_15_01_02_42_852.jpg, C:\Users\i3jj5\OneDrive\Desktop\simulator-windows-64\data\IMG\right_2024_03_15_01_02_42_852.jpg, 0, 1, 0, 30.19032
